id,start,end
7120,267,75333
7121,267,75334
7122,267,75335
7123,267,75336
7124,267,75337
7125,267,75338
7126,267,75339
7127,267,75340
7128,267,75341
7129,267,75342
7130,267,75343
7131,267,75344
7132,267,75345
7133,267,75346
7134,267,75347
7135,267,75348
7136,267,75349
7137,267,75350
7138,267,75351
7139,267,75352
7140,267,75353
7141,267,75354
7142,267,75355
7143,267,75356
7144,267,75357
7145,267,75358
7146,267,170250
7147,267,180006
7148,268,70052
7149,268,70119
7150,268,70586
7151,268,72531
7152,268,73226
7153,268,74128
7154,268,74422
7155,268,75238
7156,268,75359
7157,268,75360
7158,268,75361
7159,268,75362
7160,268,75363
7161,268,75364
7162,268,75365
7163,268,75366
7164,268,75367
7165,268,170251
7166,268,180003
7167,269,70141
7168,269,70463
7169,269,70628
7170,269,70667
7171,269,72284
7172,269,72839
7173,269,72843
7174,269,72848
7175,269,73694
7176,269,74074
7177,269,75368
7178,269,75369
7179,269,75370
7180,269,75371
7181,269,75372
7182,269,75373
7183,269,75374
7184,269,75375
7185,269,75376
7186,269,75377
7187,269,75378
7188,269,75379
7189,269,75380
7190,269,75381
7191,269,75382
7192,269,75383
7193,269,75384
7194,269,75385
7195,269,75386
7196,269,75387
7197,269,75388
7198,269,75389
7199,269,75390
7200,269,75391
7201,269,75392
7202,269,75393
7203,269,75394
7204,269,75395
7205,269,75396
7206,269,75397
7207,269,170252
7208,269,180006
7209,270,70017
7210,270,70412
7211,270,70560
7212,270,70694
7213,270,71491
7214,270,71662
7215,270,72562
7216,270,73405
7217,270,73709
7218,270,73929
7219,270,73995
7220,270,74480
7221,270,75050
7222,270,75398
7223,270,75399
7224,270,75400
7225,270,75401
7226,270,75402
7227,270,75403
7228,270,75404
7229,270,75405
7230,270,75406
7231,270,75407
7232,270,75408
7233,270,75409
7234,270,75410
7235,270,75411
7236,270,75412
7237,270,75413
7238,270,75414
7239,270,75415
7240,270,75416
7241,270,170253
7242,270,180006
7243,270,180009
7244,271,73045
7245,271,74077
7246,271,75413
7247,271,75417
7248,271,75418
7249,271,75419
7250,271,75420
7251,271,75421
7252,271,75422
7253,271,75423
7254,271,75424
7255,271,75425
7256,271,75426
7257,271,75427
7258,271,75428
7259,271,75429
7260,271,75430
7261,271,75431
7262,271,75432
7263,271,75433
7264,271,75434
7265,271,75435
7266,271,75436
7267,271,75437
7268,271,75438
7269,271,75439
7270,271,75440
7271,271,75441
7272,271,75442
7273,271,75443
7274,271,75444
7275,271,75445
7276,271,75446
7277,271,75447
7278,271,75448
7279,271,75449
7280,271,75450
7281,271,75451
7282,271,75452
7283,271,75453
7284,271,75454
7285,271,75455
7286,271,75456
7287,271,75457
7288,271,75458
7289,271,75459
7290,271,75460
7291,271,75461
7292,271,75462
7293,271,75463
7294,271,170254
7295,271,180003
7296,271,180005
7297,271,180006
7298,272,70467
7299,272,71653
7300,272,72447
7301,272,75464
7302,272,75465
7303,272,75466
7304,272,75467
7305,272,75468
7306,272,75469
7307,272,75470
7308,272,75471
7309,272,75472
7310,272,170255
7311,272,180006
7312,273,70062
7313,273,70642
7314,273,72883
7315,273,75473
7316,273,75474
7317,273,75475
7318,273,75476
7319,273,75477
7320,273,75478
7321,273,75479
7322,273,75480
7323,273,75481
7324,273,75482
7325,273,75483
7326,273,75484
7327,273,75485
7328,273,170256
7329,273,180006
7330,273,180008
7331,274,71336
7332,274,75486
7333,274,75487
7334,274,170257
7335,274,180007
7336,274,180008
7337,275,70485
7338,275,71967
7339,275,74287
7340,275,75488
7341,275,75489
7342,275,75490
7343,275,75491
7344,275,75492
7345,275,75493
7346,275,75494
7347,275,75495
7348,275,75496
7349,275,75497
7350,275,75498
7351,275,75499
7352,275,75500
7353,275,75501
7354,275,75502
7355,275,75503
7356,275,170258
7357,275,180006
7358,275,180010
7359,276,75504
7360,276,75505
7361,276,75506
7362,276,75507
7363,276,75508
7364,276,75509
7365,276,75510
7366,276,75511
7367,276,170259
7368,276,180007
7369,276,180009
7370,276,180012
7371,277,73481
7372,277,74096
7373,277,75512
7374,277,75513
7375,277,75514
7376,277,75515
7377,277,75516
7378,277,75517
7379,277,75518
7380,277,170260
7381,277,180003
7382,277,180005
7383,278,70106
7384,278,70143
7385,278,70187
7386,278,70476
7387,278,70516
7388,278,70630
7389,278,70651
7390,278,71106
7391,278,71279
7392,278,71307
7393,278,71512
7394,278,71611
7395,278,71849
7396,278,71980
7397,278,72145
7398,278,72553
7399,278,73137
7400,278,73181
7401,278,73225
7402,278,73239
7403,278,73392
7404,278,74115
7405,278,74119
7406,278,74132
7407,278,75519
7408,278,75520
7409,278,75521
7410,278,75522
7411,278,75523
7412,278,75524
7413,278,75525
7414,278,75526
7415,278,75527
7416,278,75528
7417,278,75529
7418,278,75530
7419,278,75531
7420,278,75532
7421,278,75533
7422,278,75534
7423,278,75535
7424,278,75536
7425,278,75537
7426,278,75538
7427,278,75539
7428,278,75540
7429,278,75541
7430,278,75542
7431,278,170013
7432,278,180007
7433,278,180008
7434,278,180009
7435,279,70027
7436,279,70595
7437,279,71106
7438,279,71408
7439,279,73321
7440,279,73481
7441,279,74521
7442,279,75543
7443,279,75544
7444,279,75545
7445,279,75546
7446,279,75547
7447,279,75548
7448,279,75549
7449,279,75550
7450,279,75551
7451,279,75552
7452,279,75553
7453,279,75554
7454,279,75555
7455,279,75556
7456,279,170261
7457,279,180003
7458,279,180005
7459,280,71175
7460,280,73869
7461,280,75557
7462,280,75558
7463,280,75559
7464,280,75560
7465,280,75561
7466,280,75562
7467,280,75563
7468,280,75564
7469,280,75565
7470,280,75566
7471,280,75567
7472,280,75568
7473,280,75569
7474,280,75570
7475,280,75571
7476,280,75572
7477,280,75573
7478,280,75574
7479,280,170262
7480,280,180006
7481,280,180008
7482,281,70148
7483,281,71225
7484,281,75110
7485,281,75575
7486,281,75576
7487,281,75577
7488,281,75578
7489,281,75579
7490,281,170263
7491,281,180006
7492,281,180009
7493,282,70270
7494,282,70303
7495,282,70309
7496,282,70456
7497,282,70514
7498,282,70679
7499,282,70818
7500,282,71306
7501,282,72139
7502,282,73054
7503,282,74132
7504,282,74423
7505,282,75248
7506,282,75580
7507,282,75581
7508,282,75582
7509,282,75583
7510,282,75584
7511,282,75585
7512,282,75586
7513,282,75587
7514,282,75588
7515,282,75589
7516,282,75590
7517,282,75591
7518,282,75592
7519,282,75593
7520,282,75594
7521,282,75595
7522,282,75596
7523,282,75597
7524,282,75598
7525,282,75599
7526,282,75600
7527,282,75601
7528,282,75602
7529,282,75603
7530,282,75604
7531,282,75605
7532,282,170264
7533,282,180006
7534,282,180007
7535,282,180009
7536,282,180012
7537,283,70129
7538,283,71523
7539,283,72222
7540,283,72758
7541,283,73336
7542,283,73929
7543,283,74494
7544,283,74650
7545,283,75008
7546,283,75019
7547,283,75606
7548,283,75607
7549,283,75608
7550,283,75609
7551,283,75610
7552,283,75611
7553,283,75612
7554,283,75613
7555,283,75614
7556,283,75615
7557,283,75616
7558,283,75617
7559,283,75618
7560,283,75619
7561,283,75620
7562,283,75621
7563,283,75622
7564,283,75623
7565,283,75624
7566,283,75625
7567,283,170265
7568,283,180005
7569,283,180006
7570,283,180008
7571,283,180009
7572,284,70595
7573,284,71298
7574,284,71619
7575,284,71627
7576,284,71629
7577,284,71723
7578,284,72275
7579,284,72470
7580,284,72523
7581,284,72871
7582,284,73191
7583,284,75519
7584,284,75626
7585,284,75627
7586,284,75628
7587,284,75629
7588,284,75630
7589,284,75631
7590,284,75632
7591,284,75633
7592,284,75634
7593,284,75635
7594,284,75636
7595,284,75637
7596,284,75638
7597,284,75639
7598,284,75640
7599,284,75641
7600,284,75642
7601,284,75643
7602,284,75644
7603,284,75645
7604,284,75646
7605,284,75647
7606,284,75648
7607,284,75649
7608,284,75650
7609,284,75651
7610,284,75652
7611,284,75653
7612,284,170266
7613,284,180003
7614,284,180005
7615,285,71524
7616,285,71633
7617,285,71997
7618,285,72282
7619,285,73558
7620,285,74123
7621,285,75654
7622,285,75655
7623,285,75656
7624,285,75657
7625,285,75658
7626,285,75659
7627,285,75660
7628,285,75661
7629,285,75662
7630,285,170267
7631,285,180003
7632,285,180005
7633,286,70305
7634,286,70587
7635,286,70591
7636,286,70592
7637,286,70596
7638,286,70598
7639,286,70602
7640,286,70665
7641,286,70671
7642,286,71292
7643,286,71603
7644,286,71658
7645,286,71828
7646,286,71859
7647,286,72094
7648,286,72156
7649,286,73089
7650,286,73369
7651,286,73847
7652,286,74135
7653,286,75100
7654,286,75458
7655,286,75663
7656,286,75664
7657,286,75665
7658,286,75666
7659,286,75667
7660,286,75668
7661,286,75669
7662,286,75670
7663,286,75671
7664,286,75672
7665,286,75673
7666,286,75674
7667,286,75675
7668,286,75676
7669,286,75677
7670,286,75678
7671,286,75679
7672,286,75680
7673,286,75681
7674,286,170268
7675,286,180003
7676,286,180006
7677,286,180008
7678,287,70100
7679,287,71819
7680,287,72470
7681,287,72645
7682,287,73355
7683,287,74650
7684,287,75682
7685,287,75683
7686,287,75684
7687,287,75685
7688,287,75686
7689,287,170269
7690,287,180006
7691,288,74548
7692,288,75687
7693,288,75688
7694,288,75689
7695,288,75690
7696,288,170016
7697,288,180003
7698,288,180006
7699,289,70582
7700,289,72686
7701,289,75691
7702,289,75692
7703,289,75693
7704,289,75694
7705,289,75695
7706,289,75696
7707,289,75697
7708,289,75698
7709,289,75699
7710,289,75700
7711,289,75701
7712,289,75702
7713,289,75703
7714,289,75704
7715,289,75705
7716,289,75706
7717,289,170270
7718,289,180006
7719,290,70046
7720,290,70116
7721,290,70147
7722,290,70294
7723,290,71336
7724,290,71626
7725,290,71663
7726,290,71670
7727,290,71784
7728,290,72208
7729,290,72450
7730,290,72928
7731,290,73221
7732,290,73256
7733,290,73371
7734,290,74043
7735,290,74293
7736,290,74421
7737,290,75007
7738,290,75012
7739,290,75226
7740,290,75606
7741,290,75707
7742,290,75708
7743,290,75709
7744,290,75710
7745,290,75711
7746,290,75712
7747,290,75713
7748,290,75714
7749,290,75715
7750,290,75716
7751,290,75717
7752,290,75718
7753,290,75719
7754,290,75720
7755,290,75721
7756,290,75722
7757,290,75723
7758,290,75724
7759,290,75725
7760,290,75726
7761,290,75727
7762,290,75728
7763,290,75729
7764,290,75730
7765,290,75731
7766,290,75732
7767,290,75733
7768,290,75734
7769,290,75735
7770,290,75736
7771,290,170271
7772,290,180006
7773,291,70601
7774,291,71153
7775,291,71262
7776,291,75737
7777,291,75738
7778,291,75739
7779,291,75740
7780,291,170272
7781,291,180005
7782,291,180006
7783,292,74111
7784,292,74276
7785,292,74955
7786,292,75615
7787,292,75741
7788,292,75742
7789,292,75743
7790,292,75744
7791,292,75745
7792,292,75746
7793,292,75747
7794,292,75748
7795,292,75749
7796,292,75750
7797,292,75751
7798,292,75752
7799,292,75753
7800,292,75754
7801,292,75755
7802,292,75756
7803,292,75757
7804,292,75758
7805,292,75759
7806,292,75760
7807,292,75761
7808,292,75762
7809,292,75763
7810,292,75764
7811,292,75765
7812,292,75766
7813,292,75767
7814,292,75768
7815,292,75769
7816,292,75770
7817,292,75771
7818,292,170273
7819,292,180005
7820,292,180006
7821,293,70555
7822,293,70663
7823,293,70664
7824,293,70795
7825,293,71131
7826,293,71565
7827,293,72835
7828,293,72983
7829,293,73050
7830,293,73132
7831,293,73273
7832,293,73280
7833,293,75772
7834,293,75773
7835,293,75774
7836,293,75775
7837,293,75776
7838,293,75777
7839,293,75778
7840,293,75779
7841,293,75780
7842,293,75781
7843,293,75782
7844,293,75783
7845,293,75784
7846,293,75785
7847,293,75786
7848,293,75787
7849,293,75788
7850,293,170274
7851,293,180000
7852,293,180007
7853,293,180018
7854,294,70195
7855,294,70226
7856,294,70254
7857,294,70451
7858,294,71219
7859,294,72053
7860,294,73089
7861,294,73346
7862,294,73833
7863,294,74874
7864,294,74879
7865,294,74893
7866,294,75721
7867,294,75789
7868,294,75790
7869,294,75791
7870,294,75792
7871,294,75793
7872,294,75794
7873,294,75795
7874,294,75796
7875,294,75797
7876,294,75798
7877,294,75799
7878,294,75800
7879,294,170275
7880,294,180003
7881,294,180006
7882,295,70593
7883,295,71276
7884,295,72029
7885,295,72105
7886,295,72147
7887,295,72222
7888,295,73980
7889,295,74128
7890,295,74219
7891,295,74540
7892,295,74649
7893,295,74943
7894,295,74963
7895,295,75142
7896,295,75801
7897,295,75802
7898,295,75803
7899,295,75804
7900,295,75805
7901,295,75806
7902,295,75807
7903,295,75808
7904,295,75809
7905,295,75810
7906,295,75811
7907,295,75812
7908,295,75813
7909,295,75814
7910,295,75815
7911,295,75816
7912,295,75817
7913,295,75818
7914,295,75819
7915,295,75820
7916,295,75821
7917,295,75822
7918,295,75823
7919,295,75824
7920,295,75825
7921,295,75826
7922,295,75827
7923,295,75828
7924,295,170276
7925,295,180003
7926,296,70842
7927,296,70910
7928,296,75829
7929,296,75830
7930,296,75831
7931,296,170277
7932,296,180006
7933,297,75832
7934,297,75833
7935,297,75834
7936,297,75835
7937,297,75836
7938,297,75837
7939,297,75838
7940,297,75839
7941,297,170277
7942,297,180006
7943,298,74297
7944,298,75840
7945,298,75841
7946,298,75842
7947,298,170277
7948,298,180003
7949,298,180006
7950,299,75843
7951,299,75844
7952,299,75845
7953,299,75846
7954,299,75847
7955,299,170278
7956,299,180006
7957,300,70364
7958,300,71827
7959,300,75848
7960,300,75849
7961,300,170279
7962,300,180003
